Name	Merit	View	Midpoint X (vox)	Midpoint Y (vox)	Midpoint Z (vox)	Apparent Width (vox)	Apparent Width (mm)	Incident Angle (deg)	Corrected Width (vox)	Corrected Width (mm)	Tile Mean App. Width (vox)	Tile SD App. Width (vox)	Tile Mean Corr. Width (vox)	Tile Mean Corr. Width (mm)	Feature Normal X	Feature Normal Y	Feature Normal Z 
Trace101	   0.00376225	Ortho Z	      440.140	      442.241	      1596.00	      4.70451	     0.156660	      3.53548	      4.69555	     0.156362	      4.71627	     0.158118	      4.70730	     0.156753	     0.987694	    -0.149998	    0.0442932 
Trace101	   0.00587282	Ortho Z	      440.844	      443.128	      1596.00	      4.88171	     0.162561	      4.66990	      4.86550	     0.162021	      4.89746	    0.0768470	      4.88120	     0.162544	     0.982515	    -0.183305	   -0.0326108 
Trace101	    0.0258831	Ortho Z	      440.722	      444.117	      1596.00	      4.94148	     0.164551	      8.08444	      4.89237	     0.162916	      4.94970	     0.179783	      4.90051	     0.163187	     0.985340	   -0.0969747	    -0.140358 
Trace101	    0.0236841	Ortho Z	      440.404	      445.109	      1596.00	      4.80847	     0.160122	      18.3646	      4.56358	     0.151967	      4.96281	     0.223807	      4.71006	     0.156845	     0.952704	   -0.0162155	    -0.303467 
Trace101	    0.0112959	Ortho Z	      440.452	      446.073	      1596.00	      4.95284	     0.164930	      30.4409	      4.27010	     0.142194	      5.18396	     0.304298	      4.46936	     0.148830	     0.851498	     0.135130	    -0.506647 
Trace101	   0.00454308	Ortho Z	      440.606	      447.234	      1596.00	      4.84040	     0.161185	      31.8770	      4.11039	     0.136876	      5.01153	     0.342825	      4.25571	     0.141715	     0.813317	     0.244778	    -0.527824 
Trace101	   0.00148439	Ortho Z	      439.798	      448.020	      1596.00	      4.86995	     0.162169	      32.7149	      4.09743	     0.136444	      5.00895	     0.229589	      4.21438	     0.140339	     0.786774	     0.299227	    -0.539860 
Trace101	    0.0102731	Ortho Z	      439.300	      448.906	      1596.00	      5.05501	     0.168332	      33.2235	      4.22872	     0.140816	      5.24538	     0.318051	      4.38797	     0.146119	     0.790944	     0.280560	    -0.543777 
Trace101	   0.00709179	Ortho Z	      439.037	      449.874	      1596.00	      5.68434	     0.189289	      30.6759	      4.88891	     0.162801	      5.50201	     0.253802	      4.73210	     0.157579	     0.851349	     0.124640	    -0.509577 
Trace101	   0.00228095	Ortho Z	      439.407	      450.866	      1596.00	      5.19205	     0.172895	      29.5036	      4.51877	     0.150475	      5.27298	     0.118782	      4.58921	     0.152821	     0.870297	   0.00744910	    -0.492471 
Trace101	   0.00602249	Ortho Z	      439.245	      451.878	      1596.00	      5.29576	     0.176349	      28.0586	      4.67333	     0.155622	      5.33701	     0.158182	      4.70974	     0.156834	     0.876861	    0.0998696	    -0.470256 
Trace101	   0.00449652	Ortho Z	      438.897	      452.865	      1596.00	      5.31484	     0.176984	      24.5572	      4.83409	     0.160975	      5.48504	     0.128324	      4.98890	     0.166130	     0.899328	     0.136010	    -0.415585 
Trace101	   0.00381610	Ortho Z	      438.948	      453.885	      1596.00	      5.26405	     0.175293	      21.1827	      4.90837	     0.163449	      5.32324	     0.108911	      4.96356	     0.165287	     0.927924	    0.0915995	    -0.361340 
Trace101	   0.00268861	Ortho Z	      438.880	      454.904	      1596.00	      5.26047	     0.175174	      19.3967	      4.96190	     0.165231	      5.33045	     0.104525	      5.02790	     0.167429	     0.937525	     0.103695	    -0.332106 
Trace101	   0.00193946	Ortho Z	      439.116	      456.008	      1596.00	      5.40751	     0.180070	      20.5323	      5.06399	     0.168631	      5.44978	    0.0663991	      5.10358	     0.169949	     0.921817	     0.165961	    -0.350300 
Trace101	   0.00143488	Ortho Z	      438.622	      456.954	      1596.00	      5.25754	     0.175076	      21.0463	      4.90681	     0.163397	      5.26931	    0.0836612	      4.91779	     0.163763	     0.920409	     0.155902	    -0.358527 
Trace101	   0.00435977	Ortho Z	      438.286	      457.944	      1596.00	      5.61827	     0.187088	      24.7049	      5.10404	     0.169965	      5.47008	    0.0917808	      4.96942	     0.165482	     0.855561	     0.311221	    -0.413711 
Trace101	   0.00576631	Ortho Z	      437.351	      458.660	      1596.00	      5.51700	     0.183716	      25.1199	      4.99521	     0.166340	      5.32691	     0.240315	      4.82310	     0.160609	     0.776820	     0.469362	    -0.419821 
Trace101	   0.00603315	Ortho Z	      437.611	      459.909	      1596.00	      5.04948	     0.168148	      27.7231	      4.46983	     0.148845	      4.95856	     0.196314	      4.38934	     0.146165	     0.789047	     0.401570	    -0.464916 
Trace101	   0.00382404	Ortho Z	      436.846	      460.624	      1596.00	      4.94249	     0.164585	      26.9696	      4.40498	     0.146686	      4.81337	     0.131673	      4.28990	     0.142854	     0.795820	     0.401247	    -0.453509 
Trace101	   0.00849617	Ortho Z	      436.647	      461.625	      1596.00	      5.15526	     0.171670	      28.9028	      4.51312	     0.150287	      5.13240	     0.118235	      4.49311	     0.149621	     0.785700	     0.386840	    -0.482731 
Trace101	    0.0138819	Ortho Z	      436.245	      462.539	      1596.00	      5.02226	     0.167241	      31.9009	      4.26371	     0.141982	      5.23008	     0.134061	      4.44015	     0.147857	     0.733240	     0.427987	    -0.528381 
Trace101	    0.0106797	Ortho Z	      435.357	      463.152	      1596.00	      5.25757	     0.175077	      34.2273	      4.34703	     0.144756	      5.23933	     0.228744	      4.33194	     0.144254	     0.707827	     0.427319	    -0.562476 
Trace101	   0.00740699	Ortho Z	      435.205	      464.128	      1596.00	      4.81864	     0.160461	      31.7701	      4.09665	     0.136419	      5.14089	     0.238593	      4.37062	     0.145542	     0.770153	     0.360236	    -0.526398 
Trace101	    0.0170802	Ortho Z	      435.254	      465.128	      1596.00	      5.29116	     0.176196	      30.7327	      4.54807	     0.151451	      5.42153	     0.236735	      4.66014	     0.155183	     0.830561	     0.222642	    -0.510489 
Trace101	    0.0333382	Ortho Z	      434.444	      466.137	      1596.00	      5.36025	     0.178496	      29.9804	      4.64302	     0.154613	      5.50697	     0.398483	      4.77012	     0.158845	     0.874389	    0.0835047	    -0.477987 
Trace101	    0.0300937	Ortho Z	      434.890	      467.001	      1596.00	      4.99960	     0.166487	      29.6228	      4.34614	     0.144727	      5.27804	     0.598144	      4.58819	     0.152787	     0.883055	   -0.0240130	    -0.468654 
Trace101	    0.0279293	Ortho Z	      435.420	      467.863	      1596.00	      4.81947	     0.160488	      23.6061	      4.41618	     0.147059	      4.89862	     0.191265	      4.48870	     0.149474	     0.901010	    -0.166838	    -0.400432 
Trace101	    0.0139922	Ortho Z	      435.141	      468.855	      1596.00	      4.98026	     0.165843	      17.0860	      4.76045	     0.158523	      5.04778	     0.138796	      4.82500	     0.160672	     0.954038	   -0.0611536	    -0.293379 
Trace101	    0.0321011	Ortho Z	      434.717	      469.834	      1596.00	      5.25978	     0.175151	      14.9813	      5.08100	     0.169197	      5.27757	     0.244783	      5.09819	     0.169770	     0.965302	    0.0765770	    -0.249657 
Trace101	   0.00435943	Ortho Z	      433.724	      470.499	      1596.00	      2.79339	    0.0930199	      38.3416	      2.19093	    0.0729580	      3.00064	     0.235974	      2.35348	    0.0783710	     0.956115	     0.113486	    -0.270119 
Trace101	    0.0636696	Ortho Z	      433.339	      471.389	      1596.00	      2.16245	    0.0720097	      34.3261	      1.78585	    0.0594686	      2.94159	     0.857258	      2.42929	    0.0808954	     0.747258	     0.647936	    -0.147596 
Trace101	   0.00423186	Ortho Z	      432.880	      472.465	      1596.00	      2.24844	    0.0748731	      17.2022	      2.14786	    0.0715237	      2.46479	     0.239243	      2.35453	    0.0784059	     0.913485	     0.290856	    -0.284513 
Trace101	   0.00473742	Ortho Z	      432.803	      473.617	      1596.00	      2.66780	    0.0888378	      17.0722	      2.55025	    0.0849232	      2.76298	     0.266066	      2.64123	    0.0879531	     0.924661	     0.245301	    -0.291254 
Trace101	    0.0118112	Ortho Z	      433.115	      474.687	      1596.00	      3.12321	     0.104003	      16.6995	      2.99149	    0.0996165	      2.90995	     0.231885	      2.78722	    0.0928145	     0.948058	     0.136947	    -0.287108 
Trace101	    0.0258728	Ortho Z	      432.341	      475.584	      1596.00	      3.21459	     0.107046	      11.9383	      3.14506	     0.104731	      2.98901	     0.204284	      2.92436	    0.0973812	     0.959523	     0.191132	    -0.206843 
Trace101	    0.0232244	Ortho Z	      432.301	      476.656	      1596.00	      3.46618	     0.115424	      3.86557	      3.45829	     0.115161	      3.36257	     0.189552	      3.35492	     0.111719	     0.964171	     0.257560	   -0.0635389 
Trace101	    0.0163480	Ortho Z	      431.927	      477.625	      1596.00	      3.43213	     0.114290	      5.14831	      3.41828	     0.113829	      3.41180	     0.113501	      3.39803	     0.113154	     0.960671	     0.277445	    0.0116585 
Trace101	    0.0281246	Ortho Z	      431.292	      478.478	      1596.00	      3.95373	     0.131659	      3.51801	      3.94627	     0.131411	      3.42150	     0.216146	      3.41505	     0.113721	     0.963133	     0.263269	    0.0553567 
Trace101	    0.0490187	Ortho Z	      431.534	      479.618	      1596.00	      4.48465	     0.149339	      12.9711	      4.37022	     0.145528	      3.64782	     0.411815	      3.55474	     0.118373	     0.945235	     0.242355	     0.218620 
Trace101	    0.0161519	Ortho Z	      430.951	      480.521	      1596.00	      3.23693	     0.107790	      12.1483	      3.16444	     0.105376	      2.98781	     0.209979	      2.92090	    0.0972660	     0.937467	     0.320947	     0.134716 
Trace101	    0.0202156	Ortho Z	      430.139	      481.347	      1596.00	      3.11597	     0.103762	      23.9165	      2.84842	    0.0948525	      3.26030	     0.297091	      2.98036	    0.0992460	     0.946444	     0.141545	     0.290187 
Trace101	    0.0117280	Ortho Z	      430.201	      482.626	      1596.00	      2.95832	    0.0985121	      16.1964	      2.84091	    0.0946023	      3.05149	     0.126870	      2.93039	    0.0975818	     0.944875	     0.191809	     0.265368 
Trace101	    0.0149572	Ortho Z	      429.675	      483.583	      1596.00	      3.08617	     0.102769	      14.4033	      2.98916	    0.0995392	      3.13480	     0.172820	      3.03627	     0.101108	     0.942211	     0.224938	     0.248277 
Trace101	    0.0102405	Ortho Z	      429.813	      484.624	      1596.00	      2.93613	    0.0977731	      8.77834	      2.90174	    0.0966278	      2.93746	     0.105921	      2.90305	    0.0966716	     0.954946	     0.259621	     0.143790 
Trace101	   0.00449469	Ortho Z	      429.697	      485.660	      1596.00	      2.79177	    0.0929658	      8.98535	      2.75751	    0.0918249	      2.78268	    0.0863845	      2.74853	    0.0915262	     0.945716	     0.286186	     0.154011 
Trace101	    0.0368983	Ortho Z	      428.740	      486.399	      1596.00	      2.93397	    0.0977011	      15.0207	      2.83372	    0.0943629	      2.98271	     0.139397	      2.88080	    0.0959306	     0.897301	     0.358143	     0.258039 
Trace101	    0.0260922	Ortho Z	      428.813	      487.516	      1596.00	      3.13958	     0.104548	      22.2787	      2.90521	    0.0967435	      3.05974	     0.129812	      2.83133	    0.0942834	     0.869541	     0.316911	     0.378770 
Trace101	    0.0130819	Ortho Z	      428.132	      488.352	      1596.00	      3.38370	     0.112677	      28.5547	      2.97211	    0.0989714	      3.17321	     0.169962	      2.78723	    0.0928147	     0.815533	     0.326288	     0.477956 
Trace101	    0.0120289	Ortho Z	      427.933	      489.364	      1596.00	      2.90741	    0.0968169	      27.5839	      2.57694	    0.0858121	      2.98306	     0.205687	      2.64399	    0.0880449	     0.826907	     0.319081	     0.463047 
Trace101	    0.0338902	Ortho Z	      427.519	      490.293	      1596.00	      3.02814	     0.100837	      24.1980	      2.76207	    0.0919771	      2.82240	     0.275143	      2.57441	    0.0857277	     0.834027	     0.370637	     0.408691 
Trace101	    0.0264084	Ortho Z	      427.283	      491.355	      1596.00	      2.65202	    0.0883123	      19.3087	      2.50285	    0.0833448	      2.59752	     0.217374	      2.45141	    0.0816319	     0.908661	     0.255386	     0.330323 
Trace101	    0.0122277	Ortho Z	      427.176	      492.342	      1596.00	      2.64275	    0.0880034	      10.0564	      2.60214	    0.0866514	      2.59413	     0.229281	      2.55428	    0.0850574	     0.915984	     0.361228	     0.174608 
Trace101	   0.00572005	Ortho Z	      427.028	      493.443	      1596.00	      2.60979	    0.0869059	      11.8572	      2.55410	    0.0850516	      2.59466	     0.216074	      2.53930	    0.0845587	     0.912357	     0.371410	     0.172216 
Trace101	   0.00718431	Ortho Z	      426.114	      494.103	      1596.00	      2.06051	    0.0686151	      8.00636	      2.04043	    0.0679463	      2.18957	     0.335048	      2.16823	    0.0722020	     0.870579	     0.481722	     0.100186 
Trace101	    0.0222065	Ortho Z	      426.213	      495.234	      1596.00	      2.33438	    0.0777350	      3.05516	      2.33107	    0.0776245	      2.48780	     0.205175	      2.48426	    0.0827259	     0.892444	     0.449492	    0.0387409 
Trace101	   0.00925516	Ortho Z	      425.510	      496.016	      1596.00	      2.48482	    0.0827444	      2.38244	      2.48267	    0.0826728	      2.47655	     0.168009	      2.47441	    0.0823977	     0.930599	     0.365109	   -0.0260758 
Trace101	   0.00971845	Ortho Z	      425.173	      496.942	      1596.00	      2.50574	    0.0834410	      3.06309	      2.50216	    0.0833218	      2.54661	     0.174094	      2.54297	    0.0846810	     0.958949	     0.278513	   -0.0533463 
Trace101	   0.00753936	Ortho Z	      425.462	      498.108	      1596.00	      2.86928	    0.0955470	      5.82963	      2.85444	    0.0950528	      2.70311	     0.212101	      2.68913	    0.0895480	     0.972270	     0.211447	   -0.0999074 
Trace101	   0.00660098	Ortho Z	      424.789	      499.030	      1596.00	      3.00402	     0.100034	      8.29059	      2.97262	    0.0989884	      2.89545	    0.0979015	      2.86519	    0.0954108	     0.979600	     0.140607	    -0.143575 
Trace101	   0.00135086	Ortho Z	      424.943	      500.127	      1596.00	      3.01017	     0.100239	      10.8079	      2.95678	    0.0984606	      2.90417	     0.146488	      2.85265	    0.0949934	     0.979946	     0.118428	    -0.160250 
Trace101	    0.0145137	Ortho Z	      424.456	      501.090	      1596.00	      2.63254	    0.0876637	      12.5282	      2.56986	    0.0855763	      2.79384	     0.240078	      2.72732	    0.0908196	     0.961923	     0.199562	    -0.186759 
Trace101	    0.0151608	Ortho Z	      424.900	      502.079	      1596.00	      3.01415	     0.100371	      13.3348	      2.93289	    0.0976652	      3.10721	     0.250854	      3.02344	     0.100680	     0.973031	    0.0871435	    -0.213581 
Trace101	    0.0119604	Ortho Z	      424.313	      503.116	      1596.00	      2.94447	    0.0980509	      10.7549	      2.89275	    0.0963286	      3.04695	     0.307852	      2.99343	    0.0996811	     0.983000	   -0.0434106	    -0.178398 
Trace101	    0.0112738	Ortho Z	      425.084	      503.895	      1596.00	      2.63490	    0.0877421	      12.6853	      2.57058	    0.0856004	      2.80954	     0.367479	      2.74096	    0.0912739	     0.966540	    -0.154040	    -0.205113 
Trace101	    0.0210574	Ortho Z	      424.858	      504.880	      1596.00	      2.90608	    0.0967725	      9.05504	      2.86987	    0.0955665	      2.82128	     0.420873	      2.78612	    0.0927777	     0.979744	    -0.132674	    -0.150001 
Trace101	    0.0241287	Ortho Z	      424.446	      505.854	      1596.00	      2.73116	    0.0909477	      16.2637	      2.62187	    0.0873082	      2.60030	     0.200681	      2.49624	    0.0831248	     0.956927	    0.0769199	    -0.279953 
Trace101	   0.00509576	Ortho Z	      424.453	      506.852	      1596.00	      2.83997	    0.0945711	      11.9193	      2.77874	    0.0925321	      2.66810	     0.159966	      2.61058	    0.0869322	     0.978092	    0.0343454	    -0.205321 
Trace101	   0.00322238	Ortho Z	      424.409	      507.867	      1596.00	      2.82169	    0.0939622	      12.9424	      2.75000	    0.0915751	      2.62130	     0.203680	      2.55471	    0.0850719	     0.973290	    0.0517894	    -0.223660 
Trace101	   0.00539963	Ortho Z	      424.316	      508.872	      1596.00	      2.49265	    0.0830054	      16.1769	      2.39396	    0.0797188	      2.44323	     0.222657	      2.34650	    0.0781383	     0.957553	    0.0829771	    -0.276056 
Trace101	   0.00538764	Ortho Z	      424.181	      509.872	      1596.00	      2.24623	    0.0747996	      16.9062	      2.14916	    0.0715669	      2.24226	     0.265601	      2.14535	    0.0714401	     0.956747	   0.00849457	    -0.290798 
Trace101	    0.0143302	Ortho Z	      424.497	      511.125	      1596.00	      2.34902	    0.0782223	      28.8481	      2.05751	    0.0685151	      2.42609	     0.226502	      2.12502	    0.0707630	     0.852822	    -0.233906	    -0.466885 
Trace101	     0.188047	Ortho Z	      424.691	      511.946	      1596.00	      2.43136	    0.0809643	      44.6642	      1.72928	    0.0575850	      2.33335	     0.530208	      1.65957	    0.0552638	    -0.575511	     0.462249	     0.674621 
Trace102	   0.00737399	Ortho Z	      414.250	      554.177	      1596.00	      3.39470	     0.113044	      3.34886	      3.38891	     0.112851	      2.99862	     0.280309	      2.99350	    0.0996837	     0.979301	     0.196653	   -0.0479412 
Trace102	    0.0122238	Ortho Z	      414.049	      553.036	      1596.00	      3.05665	     0.101786	      4.02544	      3.04910	     0.101535	      3.02245	     0.315092	      3.01500	     0.100399	     0.969570	     0.238480	   -0.0553281 
Trace102	    0.0289931	Ortho Z	      414.446	      551.993	      1596.00	      3.11579	     0.103756	      12.2504	      3.04484	     0.101393	      3.05935	     0.435792	      2.98969	    0.0995567	     0.936239	     0.327637	    -0.126926 
Trace102	    0.0191844	Ortho Z	      415.972	      551.546	      1596.00	      2.53740	    0.0844955	      6.76413	      2.51974	    0.0839074	      2.57385	     0.369828	      2.55593	    0.0851126	     0.906605	     0.415900	   -0.0713812 
Trace102	    0.0128407	Ortho Z	      415.550	      549.900	      1596.00	      2.92949	    0.0975520	      1.91057	      2.92786	    0.0974978	      2.76486	     0.335411	      2.76333	    0.0920188	     0.830347	     0.556274	   -0.0329140 
Trace102	   0.00488134	Ortho Z	      416.822	      549.229	      1596.00	      2.36847	    0.0788699	      5.43160	      2.35783	    0.0785158	      2.50404	    0.0597257	      2.49280	    0.0830101	     0.913153	     0.405172	   -0.0445891 
Trace102	   0.00293179	Ortho Z	      417.158	      548.193	      1596.00	      2.47887	    0.0825465	      1.39169	      2.47814	    0.0825221	      2.58050	    0.0997930	      2.57974	    0.0859054	     0.956907	     0.289478	   -0.0230787 
Trace102	   0.00342325	Ortho Z	      417.591	      547.236	      1596.00	      2.81492	    0.0937369	      1.34006	      2.81415	    0.0937113	      2.71517	     0.219297	      2.71443	    0.0903905	     0.965543	     0.259193	    0.0233642 
Trace102	   0.00534507	Ortho Z	      417.796	      546.138	      1596.00	      3.13097	     0.104261	      3.22460	      3.12601	     0.104096	      2.87479	     0.134182	      2.87024	    0.0955790	     0.992068	     0.116612	    0.0469375 
Trace102	    0.0111609	Ortho Z	      417.891	      545.133	      1596.00	      3.04263	     0.101319	      1.77585	      3.04117	     0.101271	      2.94632	     0.152161	      2.94491	    0.0980654	     0.991041	     0.129925	    0.0309507 
Trace102	    0.0138493	Ortho Z	      417.636	      544.021	      1596.00	      3.35105	     0.111590	      2.75076	      3.34719	     0.111461	      3.06271	     0.232770	      3.05918	     0.101871	     0.981694	     0.189035	   -0.0233010 
Trace102	    0.0552717	Ortho Z	      417.862	      542.978	      1596.00	      3.18812	     0.106164	      11.5874	      3.12314	     0.104001	      3.05893	     0.316160	      2.99659	    0.0997863	     0.929507	     0.311002	    -0.198228 
Trace102	    0.0166290	Ortho Z	      418.189	      541.898	      1596.00	      3.06213	     0.101969	      20.4636	      2.86889	    0.0955341	      2.88463	     0.361393	      2.70259	    0.0899962	     0.860041	     0.378076	    -0.342618 
Trace102	   0.00380889	Ortho Z	      418.718	      540.881	      1596.00	      2.77114	    0.0922790	      19.8436	      2.60660	    0.0867997	      2.58116	     0.211051	      2.42790	    0.0808491	     0.827163	     0.448418	    -0.338706 
Trace102	   0.00759785	Ortho Z	      418.768	      539.676	      1596.00	      2.74756	    0.0914936	      18.4747	      2.60596	    0.0867784	      2.74790	     0.206083	      2.60628	    0.0867891	     0.857114	     0.406141	    -0.316867 
Trace102	   0.00116738	Ortho Z	      419.693	      538.883	      1596.00	      2.83348	    0.0943549	      16.8761	      2.71145	    0.0902914	      2.93367	     0.219420	      2.80733	    0.0934842	     0.891782	     0.347141	    -0.290205 
Trace102	    0.0215278	Ortho Z	      420.409	      538.010	      1596.00	      2.96495	    0.0987327	      10.6890	      2.91350	    0.0970196	      2.82313	     0.209026	      2.77414	    0.0923789	     0.934131	     0.308001	    -0.180375 
Trace102	    0.0150898	Ortho Z	      420.901	      537.037	      1596.00	      2.98185	    0.0992956	      6.53726	      2.96246	    0.0986500	      2.87817	     0.313594	      2.85945	    0.0952198	     0.901055	     0.418651	    -0.113270 
Trace102	    0.0229482	Ortho Z	      421.180	      535.957	      1596.00	      2.63923	    0.0878863	      9.59999	      2.60227	    0.0866555	      2.63954	     0.280046	      2.60257	    0.0866657	     0.887500	     0.431208	    -0.162494 
Trace102	   0.00971023	Ortho Z	      421.408	      534.804	      1596.00	      2.34045	    0.0779370	      13.6933	      2.27393	    0.0757218	      2.45996	     0.199515	      2.39004	    0.0795883	     0.932910	     0.278653	    -0.228103 
Trace102	    0.0352525	Ortho Z	      421.154	      533.786	      1596.00	      2.37990	    0.0792508	      12.1686	      2.32643	    0.0774701	      2.45250	     0.175470	      2.39739	    0.0798333	     0.967507	     0.156917	    -0.198259 
Trace102	    0.0140930	Ortho Z	      421.819	      532.784	      1596.00	      2.72293	    0.0906735	      2.46134	      2.72041	    0.0905898	      2.65822	    0.0609801	      2.65577	    0.0884370	     0.998573	   -0.0382673	   -0.0372598 
Trace102	    0.0166830	Ortho Z	      421.194	      531.795	      1596.00	      2.61906	    0.0872146	      4.29659	      2.61170	    0.0869695	      2.60840	    0.0999839	      2.60107	    0.0866157	     0.997456	   0.00656302	   -0.0709899 
Trace102	    0.0233434	Ortho Z	      421.709	      530.830	      1596.00	      2.75514	    0.0917461	      6.94311	      2.73493	    0.0910733	      2.70329	    0.0624513	      2.68347	    0.0893595	     0.990766	    0.0624500	    -0.120342 
Trace102	    0.0120269	Ortho Z	      421.478	      529.757	      1596.00	      2.71524	    0.0904175	      11.5385	      2.66037	    0.0885903	      2.77460	     0.232971	      2.71853	    0.0905269	     0.964921	     0.170421	    -0.199711 
Trace102	    0.0106264	Ortho Z	      422.120	      528.881	      1596.00	      2.69057	    0.0895959	      10.0987	      2.64888	    0.0882078	      2.76967	     0.352317	      2.72676	    0.0908011	     0.932530	     0.316877	    -0.173137 
Trace102	   0.00920480	Ortho Z	      422.569	      527.939	      1596.00	      2.31053	    0.0769407	      14.2574	      2.23936	    0.0745708	      2.24668	     0.251725	      2.17748	    0.0725102	     0.902272	     0.354533	    -0.245381 
Trace102	   0.00448373	Ortho Z	      422.805	      526.883	      1596.00	      2.26877	    0.0755502	      18.8231	      2.14744	    0.0715097	      2.44303	     0.219888	      2.31238	    0.0770022	     0.889138	     0.324770	    -0.322423 
Trace102	   0.00603805	Ortho Z	      422.974	      525.803	      1596.00	      2.28066	    0.0759461	      19.7631	      2.14633	    0.0714728	      2.46904	     0.317622	      2.32361	    0.0773763	     0.876567	     0.342606	    -0.338011 
Trace102	   0.00111722	Ortho Z	      423.593	      524.884	      1596.00	      2.52259	    0.0840022	      21.5947	      2.34553	    0.0781062	      2.46164	     0.210773	      2.28886	    0.0762191	     0.842382	     0.393747	    -0.367907 
Trace102	   0.00440751	Ortho Z	      424.013	      523.885	      1596.00	      2.79613	    0.0931112	      25.8884	      2.51553	    0.0837671	      2.69145	     0.204839	      2.42135	    0.0806311	     0.806597	     0.403856	    -0.431626 
Trace102	   0.00919545	Ortho Z	      424.544	      522.942	      1596.00	      2.54018	    0.0845881	      22.3158	      2.34994	    0.0782529	      2.54558	     0.237696	      2.35493	    0.0784192	     0.847294	     0.371491	    -0.379588 
Trace102	    0.0334884	Ortho Z	      424.812	      521.785	      1596.00	      2.78726	    0.0928157	      11.9226	      2.72713	    0.0908134	      2.59676	     0.175464	      2.54074	    0.0846067	     0.984905	    0.0806820	    -0.153144 
Trace102	    0.0340621	Ortho Z	      424.604	      520.799	      1596.00	      2.40851	    0.0802033	      6.80171	      2.39156	    0.0796388	      2.30337	     0.295359	      2.28716	    0.0761623	     0.992070	    0.0743502	    -0.101337 
Trace102	   0.00310923	Ortho Z	      424.788	      519.809	      1596.00	      2.07984	    0.0692586	      1.61814	      2.07901	    0.0692310	      2.15159	     0.337615	      2.15073	    0.0716194	     0.988767	     0.149340	   0.00619313 
Trace102	   0.00199060	Ortho Z	      425.222	      518.847	      1596.00	      1.73521	    0.0577826	     0.973671	      1.73496	    0.0577742	      1.98823	     0.255946	      1.98794	    0.0661984	     0.993373	     0.113725	   -0.0166592 
Trace102	   0.00341272	Ortho Z	      424.641	      517.838	      1596.00	      1.85107	    0.0616407	      2.31808	      1.84956	    0.0615903	      1.79399	     0.237835	      1.79252	    0.0596910	     0.998963	    0.0208813	   -0.0404476 
Trace102	     0.811061	Ortho Z	      425.275	      516.851	      1596.00	      1.70885	    0.0569048	      77.4104	     0.372473	    0.0124033	      1.54294	     0.460385	     0.336310	    0.0111991	     0.197394	     0.980243	   -0.0126496 
Trace102	    0.0192143	Ortho Z	      414.257	      555.230	      1596.00	      3.16164	     0.105283	      5.95480	      3.14458	     0.104715	      3.10945	     0.322732	      3.09267	     0.102986	     0.957221	     0.276140	   -0.0864621 
Trace102	    0.0403939	Ortho Z	      414.215	      556.356	      1596.00	      2.56300	    0.0853480	      5.39000	      2.55167	    0.0849706	      2.68156	     0.285472	      2.66970	    0.0889011	     0.916728	     0.389301	    0.0897477 
Trace102	    0.0299349	Ortho Z	      413.582	      557.202	      1596.00	      2.13891	    0.0712258	      5.17082	      2.13021	    0.0709359	      2.47517	     0.230530	      2.46509	    0.0820876	     0.874325	     0.477150	    0.0887973 
Trace102	    0.0245862	Ortho Z	      412.948	      558.002	      1596.00	      1.88474	    0.0627618	      10.7219	      1.85183	    0.0616661	      2.09575	     0.210124	      2.05917	    0.0685702	     0.901586	     0.425823	    0.0762779 
Trace102	    0.0106954	Ortho Z	      412.531	      558.828	      1596.00	      2.27985	    0.0759190	      6.72522	      2.26416	    0.0753966	      2.41311	     0.190213	      2.39651	    0.0798037	     0.873765	     0.486278	   0.00823903 
Trace102	    0.0114667	Ortho Z	      412.177	      559.775	      1596.00	      2.46471	    0.0820747	     0.602040	      2.46457	    0.0820702	      2.57334	     0.319139	      2.57320	    0.0856875	     0.927345	     0.374097	   0.00902954 
Trace102	    0.0114111	Ortho Z	      411.965	      560.769	      1596.00	      3.02187	     0.100628	      3.34067	      3.01673	     0.100457	      2.95709	     0.229204	      2.95207	    0.0983038	     0.960143	     0.279262	    0.0117905 
Trace102	   0.00908840	Ortho Z	      411.209	      561.635	      1596.00	      2.95079	    0.0982614	      1.59963	      2.94964	    0.0982231	      2.97528	     0.146480	      2.97412	    0.0990382	     0.987457	     0.157867	  -0.00261124 
Trace102	    0.0122674	Ortho Z	      410.665	      562.520	      1596.00	      3.11645	     0.103778	      4.05395	      3.10865	     0.103518	      3.08809	     0.196775	      3.08037	     0.102576	     0.979000	     0.195454	   -0.0579443 
Trace102	    0.0108799	Ortho Z	      411.118	      563.691	      1596.00	      2.60046	    0.0865953	      1.38804	      2.59970	    0.0865699	      2.66244	     0.347059	      2.66166	    0.0886332	     0.895171	     0.445110	   -0.0233504 
Trace102	   0.00503357	Ortho Z	      410.610	      564.564	      1596.00	      2.42995	    0.0809173	     0.849607	      2.42968	    0.0809084	      2.38036	     0.200527	      2.38010	    0.0792572	     0.878514	     0.477493	    0.0146295 
Trace102	   0.00287785	Ortho Z	      409.744	      565.246	      1596.00	      2.25459	    0.0750777	      3.57103	      2.25021	    0.0749320	      2.27463	     0.126275	      2.27021	    0.0755981	     0.892751	     0.447974	    0.0481063 
Trace102	   0.00511032	Ortho Z	      409.448	      566.219	      1596.00	      2.28508	    0.0760931	      7.78069	      2.26404	    0.0753926	      2.32636	     0.196821	      2.30494	    0.0767545	     0.853927	     0.515699	    0.0697379 
